Element Type: DimNode 0, GUID: CE49F88C-37F3-4BA1-829A-DF3BE420570C, Associated Element GUID: 4AA39B62-56BA-4299-AA4A-411EA920EE8E, Text: 0, Length: 0.00, DimNode 0 Bounding Box: [(-88.61, -1.81, 0.00), (-88.60, -1.80, 0.00)], Position: (-88.60, -1.80), Info String: Dim Node 0
Element Type: Wall, GUID: AFD2E033-882F-A890-D6AA-5FEEBC8426C0, Length: 0.62, Width: 0.14, Height: 1.10, Info String: SW - 042, Wall Bounding Box: [(-23.62, -21.04, 0.20), (-23.48, -20.42, 1.30)], Label Type: 0
Element Type: Wall, GUID: FF4CE8D8-B568-1C2B-7858-B8753BE20703, Length: 2.35, Width: 0.05, Height: 3.20, Info String: SW - 024, Wall Bounding Box: [(-15.95, -18.90, 0.20), (-13.60, -18.85, 3.40)], Label Type: 0
Element Type: Wall, GUID: 04DE6E87-CBA5-98D2-17AD-7AA6C5C11529, Length: 0.90, Width: 0.24, Height: 3.20, Info String: SW - 027, Wall Bounding Box: [(-15.97, -19.40, 0.20), (-15.73, -18.50, 3.40)], Label Type: 0
Element Type: Wall, GUID: 0D9A0C17-1CB8-E1D9-5BF2-C265D5108CBD, Length: 2.12, Width: 0.12, Height: 1.60, Info String: SW - 088, Wall Bounding Box: [(0.96, -18.67, -0.25), (1.08, -16.55, 1.35)], Label Type: 0
Element Type: Wall, GUID: 5223DC48-C5BE-C484-2293-0DA3C3558513, Length: 0.45, Width: 0.25, Height: 3.20, Info String: SW - 027, Wall Bounding Box: [(-15.98, -21.85, 0.20), (-15.73, -21.40, 3.40)], Label Type: 0
Element Type: Wall, GUID: 27F89C9E-89BF-34EF-94B5-E90964B91F80, Length: 1.20, Width: 0.15, Height: 3.20, Info String: SW - 036, Wall Bounding Box: [(-0.20, -18.82, 0.20), (1.00, -18.67, 3.40)], Label Type: 0
Element Type: Wall, GUID: 26ECF57A-050F-098E-6C9C-D2543C9DDEF7, Length: 2.35, Width: 0.25, Height: 3.20, Info String: SW - 024, Wall Bounding Box: [(-8.75, -17.22, 0.20), (-6.40, -16.97, 3.40)], Label Type: 0
Element Type: Wall, GUID: 30422A1A-F57A-5590-81D2-D996AD5FF325, Length: 2.00, Width: 0.26, Height: 3.20, Info String: SW - 027, Wall Bounding Box: [(-15.98, -21.40, 0.20), (-15.72, -19.40, 3.40)], Label Type: 0
Element Type: Wall, GUID: 9CC166B3-1D19-ADFA-DCD3-C314BA3F7C35, Length: 1.27, Width: 0.14, Height: 3.20, Info String: SW - 043, Wall Bounding Box: [(-11.62, -19.97, 0.20), (-11.48, -18.70, 3.40)], Label Type: 0
Element Type: Wall, GUID: 7419D16E-496A-4975-265B-1869F5A752E7, Length: 4.40, Width: 0.24, Height: 3.20, Info String: SW - 027, Wall Bounding Box: [(-4.60, -6.92, 0.20), (-0.20, -6.68, 3.40)], Label Type: 0
Element Type: Wall, GUID: EA44F43A-BFAF-61E0-DF21-A37F5B8E02B5, Length: 0.62, Width: 0.14, Height: 3.20, Info String: SW - 070, Wall Bounding Box: [(-22.15, -20.77, 0.20), (-21.53, -20.63, 3.40)], Label Type: 0
Element Type: Wall, GUID: 305BBBB3-39F1-46C4-4049-399768281BBB, Length: 2.80, Width: 0.25, Height: 3.20, Info String: SW - 026, Wall Bounding Box: [(-9.87, -21.50, 0.20), (-9.62, -18.70, 3.40)], Label Type: 0
Element Type: Wall, GUID: 7AD4CB9D-5D63-9631-BC0D-5BB5172774D8, Length: 1.85, Width: 0.14, Height: 3.20, Info String: SW - 043, Wall Bounding Box: [(-11.50, -19.37, 0.20), (-9.65, -19.23, 3.40)], Label Type: 0
Element Type: Wall, GUID: 782EEAC9-3C85-86E9-3CE9-927D0801E846, Length: 1.80, Width: 0.24, Height: 3.20, Embedded Door GUID: F2ED7D01-2E1A-CBF7-AE1D-DC764D0F6FC6, Info String: SW - 026, Wall Bounding Box: [(-6.40, -7.32, 0.20), (-4.60, -7.08, 3.40)], Label Type: 0
Element Type: Wall, GUID: D009793A-EDA9-1D29-2C29-394A1A5518A0, Length: 1.05, Width: 0.12, Height: 1.60, Info String: SW - 088, Wall Bounding Box: [(-0.05, -9.33, -0.25), (1.00, -9.21, 1.35)], Label Type: 0
Element Type: Wall, GUID: C702FC3D-6904-B467-DABD-72664EDB386E, Length: 2.00, Width: 0.20, Height: 3.20, Embedded Door GUID: 991415E3-DD04-7487-D886-A8894CA19707, Info String: SW - 030, Wall Bounding Box: [(-13.63, -21.40, 0.20), (-13.43, -19.40, 3.40)], Label Type: 0
Element Type: Wall, GUID: B25D68CB-C3C6-8313-93C3-8DD864DF1625, Length: 4.40, Width: 0.14, Height: 3.20, Embedded Door GUID: CAA51B4B-8EAC-5389-332D-04DADBDAA50B, Info String: SW - 049, Wall Bounding Box: [(-4.60, -16.12, 0.20), (-0.20, -15.98, 3.40)], Label Type: 0
Element Type: Wall, GUID: D7783FFB-8830-70AC-06A4-CE6EEFA53AF5, Length: 2.10, Width: 0.24, Height: 3.20, Info String: SW - 025, Wall Bounding Box: [(-4.82, -8.80, 0.20), (-4.58, -6.70, 3.40)], Label Type: 0
Element Type: Wall, GUID: 5B655DD4-90AF-6026-E03A-B453E41EC678, Length: 3.85, Width: 0.14, Height: 3.20, Info String: SW - 053, Wall Bounding Box: [(-21.92, -25.80, 0.20), (-21.78, -21.95, 3.40)], Label Type: 0
Element Type: Wall, GUID: 0F650B18-900A-D858-365C-3D6DCA1D031A, Length: 0.95, Width: 0.20, Height: 3.20, Info String: SW - 023, Wall Bounding Box: [(-9.10, -15.38, 0.20), (-8.15, -15.18, 3.40)], Label Type: 0
Element Type: Wall, GUID: 58726E71-91BB-3E02-1153-81760D17F1ED, Length: 2.00, Width: 0.24, Height: 3.20, Embedded Door GUID: 9A666C07-D0E2-BD5D-07EF-09A701FB7A6E, Info String: SW - 026, Wall Bounding Box: [(-6.60, -18.72, 0.20), (-4.60, -18.48, 3.40)], Label Type: 0
Element Type: Wall, GUID: 22512809-F96F-E75D-C7BB-8BD942294DAC, Length: 1.05, Width: 0.14, Height: 3.20, Info String: SW - 063, Wall Bounding Box: [(-3.82, 0.15, 0.20), (-3.68, 1.20, 3.40)], Label Type: 0
Element Type: Wall, GUID: BB26C873-27D7-DE9E-BEE0-1CA817993AD4, Length: 1.20, Width: 0.15, Height: 3.20, Info String: SW - 036, Wall Bounding Box: [(-0.20, -7.13, 0.20), (1.00, -6.98, 3.40)], Label Type: 0
Element Type: Wall, GUID: 86262EAF-8C81-A277-D8C2-7F30977A4636, Length: 2.85, Width: 0.12, Height: 1.60, Info String: SW - 088, Wall Bounding Box: [(-15.73, -27.08, -0.25), (-12.88, -26.96, 1.35)], Label Type: 0
Element Type: Wall, GUID: 394BCFBB-7A30-98F8-C5AE-94941A905F2D, Length: 0.61, Width: 0.14, Height: 1.10, Info String: SW - 048, Wall Bounding Box: [(-6.42, -11.23, 0.20), (-6.28, -10.62, 1.30)], Label Type: 0
Element Type: Wall, GUID: AFD09888-E968-6BE0-DA6D-28EB017C5881, Length: 2.90, Width: 0.15, Height: 3.20, Embedded Door GUID: 6D97736B-8DC7-6F06-D8D8-65B464668A61, Info String: SW - 066, Wall Bounding Box: [(-6.53, -21.40, 0.20), (-6.38, -18.50, 3.40)], Label Type: 0
Element Type: Wall, GUID: 131BA403-2270-FDDB-BF0B-259C120AE2AF, Length: 2.12, Width: 0.12, Height: 1.60, Info String: SW - 088, Wall Bounding Box: [(0.96, -9.25, -0.25), (1.08, -7.13, 1.35)], Label Type: 0
Element Type: Wall, GUID: F0789EC0-382B-C025-8E44-27B5F19B352C, Length: 2.35, Width: 0.15, Height: 3.20, Info String: SW - 022, Wall Bounding Box: [(-15.95, -19.43, 0.20), (-13.60, -19.28, 3.40)], Label Type: 0
Element Type: Wall, GUID: ECAE1431-0E5D-7ADB-F4E4-1177C079820D, Length: 1.80, Width: 0.24, Height: 3.20, Embedded Door GUID: FF4328F6-7B22-9AB5-5CB5-EB4B2BBE6E61, Info String: SW - 024, Wall Bounding Box: [(-6.40, -8.82, 0.20), (-4.60, -8.58, 3.40)], Label Type: 0
Element Type: Wall, GUID: 76B111D7-7B2A-C662-FB40-D6625D4289B2, Length: 5.35, Width: 0.24, Height: 3.20, Info String: SW - 026, Wall Bounding Box: [(-9.87, -26.85, 0.20), (-9.63, -21.50, 3.40)], Label Type: 0
Element Type: Wall, GUID: 29BF807A-E7A0-93C8-9A86-F6B00966BD8B, Length: 2.10, Width: 0.25, Height: 3.20, Info String: SW - 050, Wall Bounding Box: [(-20.00, -18.73, 0.20), (-17.90, -18.48, 3.40)], Label Type: 0
Element Type: Wall, GUID: 6F6E01E6-388D-A706-E7F8-E97736DC039C, Length: 1.75, Width: 0.21, Height: 3.20, Info String: SW - 023, Wall Bounding Box: [(-8.15, -10.63, 0.20), (-6.40, -10.42, 3.40)], Label Type: 0
Element Type: Wall, GUID: 08A3C7B9-2D93-A9D6-EBF2-07FE59299807, Length: 0.15, Width: 0.15, Height: 3.20, Info String: SW - 036, Wall Bounding Box: [(-9.82, -27.00, 0.20), (-9.67, -26.85, 3.40)], Label Type: 0
Element Type: Wall, GUID: 5E51DBB9-AAD7-F252-E785-91648F724396, Length: 0.60, Width: 0.14, Height: 3.20, Info String: SW - 064, Wall Bounding Box: [(-3.72, -19.70, 0.20), (-3.58, -19.10, 3.40)], Label Type: 0
Element Type: Wall, GUID: 50E8E85C-0C09-53EF-0FB0-C4E64A2A7C56, Length: 0.90, Width: 0.19, Height: 3.20, Info String: SW - 050, Wall Bounding Box: [(-4.77, -17.00, 0.20), (-4.58, -16.10, 3.40)], Label Type: 0
Element Type: Wall, GUID: 2C143977-93D9-400D-A03A-88EC35140A12, Length: 2.35, Width: 0.25, Height: 3.20, Info String: SW - 024, Wall Bounding Box: [(-8.75, -8.83, 0.20), (-6.40, -8.58, 3.40)], Label Type: 0
Element Type: Wall, GUID: F2D07C8B-D24C-F87B-BCFF-75755FF2E091, Length: 1.75, Width: 0.21, Height: 3.20, Info String: SW - 023, Wall Bounding Box: [(-8.15, -15.38, 0.20), (-6.40, -15.17, 3.40)], Label Type: 0
Element Type: Wall, GUID: CE7E695F-FE9F-E869-9FB2-3A96D35FC954, Length: 0.95, Width: 0.15, Height: 3.20, Info String: SW - 049, Wall Bounding Box: [(-9.10, -11.23, 0.20), (-8.15, -11.08, 3.40)], Label Type: 0
Element Type: Wall, GUID: C52CDED7-FB2E-0A10-BE3D-E9D6F7C3ED09, Length: 1.20, Width: 0.15, Height: 3.20, Info String: SW - 036, Wall Bounding Box: [(-6.87, -27.00, 0.20), (-6.72, -25.80, 3.40)], Label Type: 0
Element Type: Wall, GUID: F50F65D1-0EFB-0E27-3300-6D56DC642328, Length: 1.95, Width: 0.14, Height: 1.10, Info String: SW - 042, Wall Bounding Box: [(-11.60, -21.78, 0.20), (-9.65, -21.64, 1.30)], Label Type: 0
Element Type: Wall, GUID: E7686876-1B70-3451-CC60-665E997E14E1, Length: 0.60, Width: 0.15, Height: 3.20, Info String: SW - 047, Wall Bounding Box: [(-8.27, -12.80, 0.20), (-8.12, -12.20, 3.40)], Label Type: 0
Element Type: Wall, GUID: A5FA2979-067D-08C3-04C0-471AD3646732, Length: 1.80, Width: 0.15, Height: 3.20, Embedded Door GUID: 91A1225D-BAD8-7A2C-E2B0-D392CE1313DA, Info String: SW - 051, Wall Bounding Box: [(-6.43, -17.00, 0.20), (-6.28, -15.20, 3.40)], Label Type: 0
Element Type: Wall, GUID: B7B0B1D9-30CF-395A-2763-E9BE6353E950, Length: 4.40, Width: 0.24, Height: 3.20, Info String: SW - 027, Wall Bounding Box: [(-4.60, -19.12, 0.20), (-0.20, -18.88, 3.40)], Label Type: 0
Element Type: Wall, GUID: A64867BD-454A-96B5-A2C3-52EA62B3E01A, Length: 3.73, Width: 0.24, Height: 3.20, Info String: SW - 027, Wall Bounding Box: [(-15.97, -3.95, 0.20), (-15.73, -0.22, 3.40)], Label Type: 0
Element Type: Wall, GUID: D0DA00EB-4582-A84D-6F40-C9847D8147C4, Length: 1.20, Width: 0.15, Height: 3.20, Info String: SW - 036, Wall Bounding Box: [(-19.33, -27.00, 0.20), (-19.18, -25.80, 3.40)], Label Type: 0
Element Type: Wall, GUID: 75BA72F8-E21D-6E73-9552-F59E80CDD388, Length: 1.22, Width: 0.19, Height: 3.20, Info String: SW - 066, Wall Bounding Box: [(-4.82, -20.32, 0.20), (-4.63, -19.10, 3.40)], Label Type: 0
Element Type: Wall, GUID: F1C6AB96-91C8-BFA7-59D8-4C67C151F502, Length: 3.50, Width: 0.14, Height: 3.20, Info String: SW - 064, Wall Bounding Box: [(-3.70, -21.62, 0.20), (-0.20, -21.48, 3.40)], Label Type: 0
Element Type: Wall, GUID: EBE29B50-DBF1-F4A7-F5F7-D09213FAB726, Length: 2.45, Width: 0.15, Height: 3.20, Embedded Door GUID: 1FDEA6B1-3D7F-BCF3-58D4-93665BBF1515, Info String: SW - 026, Wall Bounding Box: [(-20.00, -5.18, 0.20), (-17.55, -5.03, 3.40)], Label Type: 0
Element Type: Wall, GUID: E35C13E9-BBA4-576E-3214-92CB9B98EF66, Length: 1.27, Width: 0.24, Height: 3.20, Info String: SW - 027, Wall Bounding Box: [(-15.97, -0.22, 0.20), (-15.73, 1.05, 3.40)], Label Type: 0
Element Type: Wall, GUID: C1C7C3F9-BF20-44CF-9461-C553E079AC1C, Length: 1.50, Width: 0.24, Height: 3.20, Embedded Door GUID: 147E2258-163B-476C-50A6-F61B48B6A633, Info String: SW - 050, Wall Bounding Box: [(-19.42, -8.60, 0.20), (-19.18, -7.10, 3.40)], Label Type: 0
Element Type: Wall, GUID: 0FFB1F53-C101-B49E-6D7B-9968A9D4BE0D, Length: 1.65, Width: 0.07, Height: 3.20, Info String: SW - 026, Wall Bounding Box: [(-11.50, -7.32, 0.20), (-9.85, -7.25, 3.40)], Label Type: 0
Element Type: Wall, GUID: 4EEFAE2A-1EAE-0380-1CB8-D19A2C5F34C0, Length: 4.40, Width: 0.14, Height: 3.20, Embedded Door GUID: 16253409-941A-4FE6-2213-D5F71789293A, Info String: SW - 066, Wall Bounding Box: [(-6.52, -4.40, 0.20), (-6.38, -0.00, 3.40)], Label Type: 0
Element Type: Wall, GUID: A786B4AB-5BB3-54FC-433C-B3B24CF660C9, Length: 3.15, Width: 0.15, Height: 3.20, Embedded Door GUID: 4BEFF74B-476B-8DF4-10C0-A3243EC78928, Info String: SW - 067, Wall Bounding Box: [(-9.65, -4.43, 0.20), (-6.50, -4.28, 3.40)], Label Type: 0
Element Type: Wall, GUID: 3BF4BF5A-F57B-FF2A-D4DF-90CD7FE85884, Length: 2.80, Width: 0.21, Height: 3.20, Info String: SW - 068, Wall Bounding Box: [(-8.23, -7.10, 0.20), (-8.02, -4.30, 3.40)], Label Type: 0
Element Type: Wall, GUID: 581AE540-ED71-1201-1527-0EF24437FA27, Length: 4.40, Width: 0.14, Height: 3.20, Embedded Door GUID: 83C0B74F-9B30-E547-89A4-8EF958E4612A, Info String: SW - 032, Wall Bounding Box: [(-13.22, -4.40, 0.20), (-13.08, -0.00, 3.40)], Label Type: 0
Element Type: Wall, GUID: 74395909-1310-5F14-0966-3EA6CFBB96BD, Length: 2.80, Width: 0.14, Height: 3.20, Embedded Door GUID: BB62110D-B332-788A-141B-A1B0AE1E9D4F, Info String: SW - 062, Wall Bounding Box: [(-6.50, -3.12, 0.20), (-3.70, -2.98, 3.40)], Label Type: 0
Element Type: Wall, GUID: A86B17DA-B720-3BFA-2795-BFA20F2E5160, Length: 2.45, Width: 0.12, Height: 1.60, Info String: SW - 088, Wall Bounding Box: [(-21.78, -27.08, -0.25), (-19.33, -26.96, 1.35)], Label Type: 0
Element Type: Wall, GUID: EF8A6457-68B5-F230-8F41-5A3629A7DC21, Length: 4.20, Width: 0.07, Height: 3.20, Info String: SW - 049, Wall Bounding Box: [(-17.80, -7.32, 0.20), (-13.60, -7.25, 3.40)], Label Type: 0
Element Type: Wall, GUID: 753F96AC-500A-F0F4-9119-7DF6B6464D88, Length: 3.25, Width: 0.14, Height: 3.20, Info String: SW - 063, Wall Bounding Box: [(-3.82, -3.10, 0.20), (-3.68, 0.15, 3.40)], Label Type: 0
Element Type: Wall, GUID: BF8D6E12-FF99-4769-693C-A5D6331F3CD9, Length: 1.20, Width: 0.14, Height: 3.20, Info String: SW - 065, Wall Bounding Box: [(-4.80, -6.22, 0.20), (-3.60, -6.08, 3.40)], Label Type: 0
Element Type: Wall, GUID: 86DB5C56-B049-987F-C2D0-3D183F2530BF, Length: 1.25, Width: 0.12, Height: 1.60, Info String: SW - 088, Wall Bounding Box: [(0.96, -5.58, -0.25), (1.08, -4.33, 1.35)], Label Type: 0
Element Type: Wall, GUID: 2616AB9F-9879-8369-5610-3D6B7A06EF91, Length: 1.20, Width: 0.15, Height: 3.20, Info String: SW - 036, Wall Bounding Box: [(-12.88, -0.00, 0.20), (-12.73, 1.20, 3.40)], Label Type: 0
Element Type: Wall, GUID: 41E6F0A8-6F9C-093E-72CE-E9688F01D003, Length: 1.25, Width: 0.05, Height: 3.20, Info String: SW - 024, Wall Bounding Box: [(-17.20, -18.90, 0.20), (-15.95, -18.85, 3.40)], Label Type: 0
Element Type: Wall, GUID: E9C4D051-53E4-91AD-6FA9-3FBC53D17006, Length: 0.15, Width: 0.15, Height: 3.20, Info String: SW - 036, Wall Bounding Box: [(-9.82, 1.05, 0.20), (-9.67, 1.20, 3.40)], Label Type: 0
Element Type: Wall, GUID: 36885912-CCF6-4782-04C9-7D3AA61BAC5C, Length: 0.62, Width: 0.14, Height: 1.10, Info String: SW - 042, Wall Bounding Box: [(-23.62, -5.38, 0.20), (-23.48, -4.76, 1.30)], Label Type: 0
Element Type: Wall, GUID: 962B5E14-13E4-3507-9FDB-AB56AFDA4DF4, Length: 2.35, Width: 0.05, Height: 3.20, Info String: SW - 024, Wall Bounding Box: [(-15.95, -6.95, 0.20), (-13.60, -6.90, 3.40)], Label Type: 0
Element Type: Wall, GUID: C9497523-AE1E-F6A6-6945-0925C0A6E407, Length: 0.90, Width: 0.24, Height: 3.20, Info String: SW - 027, Wall Bounding Box: [(-15.97, -7.30, 0.20), (-15.73, -6.40, 3.40)], Label Type: 0
Element Type: Wall, GUID: C2B4EECC-0C7B-508D-539D-E5D386DB5C71, Length: 0.45, Width: 0.25, Height: 3.20, Info String: SW - 027, Wall Bounding Box: [(-15.98, -4.40, 0.20), (-15.73, -3.95, 3.40)], Label Type: 0
Element Type: Wall, GUID: EE8AEB66-57E1-90C1-EDB7-966F5843C9EF, Length: 2.00, Width: 0.26, Height: 3.20, Info String: SW - 027, Wall Bounding Box: [(-15.98, -6.40, 0.20), (-15.72, -4.40, 3.40)], Label Type: 0
Element Type: Wall, GUID: A2A85EB6-B8BA-C660-E3CA-E59D1665A4EB, Length: 1.27, Width: 0.14, Height: 3.20, Info String: SW - 043, Wall Bounding Box: [(-11.62, -7.10, 0.20), (-11.48, -5.83, 3.40)], Label Type: 0
Element Type: Wall, GUID: 43C533E6-1EE4-CB38-DF5E-76450DF47001, Length: 2.80, Width: 0.25, Height: 3.20, Info String: SW - 026, Wall Bounding Box: [(-9.87, -7.10, 0.20), (-9.62, -4.30, 3.40)], Label Type: 0
Element Type: Wall, GUID: 7B88DCF7-4973-ADE3-AE6D-DE7BF1925A39, Length: 2.00, Width: 0.20, Height: 3.20, Embedded Door GUID: 7CC39D07-A7E7-546B-F4C8-23F06A02D5A6, Info String: SW - 030, Wall Bounding Box: [(-13.63, -6.40, 0.20), (-13.43, -4.40, 3.40)], Label Type: 0
Element Type: Wall, GUID: ABBC1017-6836-1015-6A05-245B1FFFAF79, Length: 0.15, Width: 0.15, Height: 3.20, Info String: SW - 036, Wall Bounding Box: [(-15.88, -27.00, 0.20), (-15.73, -26.85, 3.40)], Label Type: 0
Element Type: Wall, GUID: FC3A4988-8D86-547F-103B-D8DAF7EFEF5F, Length: 2.50, Width: 0.15, Height: 3.20, Embedded Door GUID: 16D495A8-7D83-B188-BB55-C33E1D790CD3, Info String: SW - 066, Wall Bounding Box: [(-6.53, -6.90, 0.20), (-6.38, -4.40, 3.40)], Label Type: 0
Element Type: Wall, GUID: F72DFCA0-032C-147B-BAD2-EAF87CD959B0, Length: 2.35, Width: 0.15, Height: 3.20, Info String: SW - 022, Wall Bounding Box: [(-15.95, -6.52, 0.20), (-13.60, -6.37, 3.40)], Label Type: 0
Element Type: Wall, GUID: EF6E70DA-B3AB-7176-7756-D00C7E07938F, Length: 5.35, Width: 0.24, Height: 3.20, Info String: SW - 026, Wall Bounding Box: [(-9.87, -4.30, 0.20), (-9.63, 1.05, 3.40)], Label Type: 0
Element Type: Wall, GUID: 1CB87CEF-53B6-AA49-E5C8-4DB2FD1D1407, Length: 0.15, Width: 0.15, Height: 3.20, Info String: SW - 036, Wall Bounding Box: [(-15.88, 1.05, 0.20), (-15.73, 1.20, 3.40)], Label Type: 0
Element Type: Wall, GUID: A9C07C7C-9B8C-FB14-410F-7A192C2E1425, Length: 1.20, Width: 0.15, Height: 3.20, Info String: SW - 036, Wall Bounding Box: [(-6.87, -0.00, 0.20), (-6.72, 1.20, 3.40)], Label Type: 0
Element Type: Wall, GUID: 2CEEB907-91F0-9DC6-3140-94EE6A37466E, Length: 1.95, Width: 0.14, Height: 1.10, Info String: SW - 042, Wall Bounding Box: [(-11.60, -4.16, 0.20), (-9.65, -4.02, 1.30)], Label Type: 0
Element Type: Wall, GUID: 33B3B08F-5B72-899C-29FB-BD976EDA0A6E, Length: 0.60, Width: 0.14, Height: 3.20, Info String: SW - 066, Wall Bounding Box: [(-4.82, -6.70, 0.20), (-4.68, -6.10, 3.40)], Label Type: 0
Element Type: Wall, GUID: 42CD0F9A-B12C-4F7C-A548-0BECDF86D499, Length: 0.72, Width: 0.14, Height: 1.10, Info String: SW - 042, Wall Bounding Box: [(-11.62, -4.76, 0.20), (-11.48, -4.04, 1.30)], Label Type: 0
Element Type: Wall, GUID: 142C0F12-0CA2-A8CE-E2AF-E3AB3FACA852, Length: 0.40, Width: 0.14, Height: 3.20, Info String: SW - 031, Wall Bounding Box: [(-13.60, -4.42, 0.20), (-13.20, -4.28, 3.40)], Label Type: 0
Element Type: Wall, GUID: 07E2AF5C-7F82-B6ED-6222-07FDA86FC3C2, Length: 0.62, Width: 0.14, Height: 3.20, Info String: SW - 070, Wall Bounding Box: [(-22.15, -5.17, 0.20), (-21.53, -5.03, 3.40)], Label Type: 0
Element Type: Wall, GUID: BF1ACFBF-B4DB-BD85-65DB-CB7E9FEEAE74, Length: 1.95, Width: 0.19, Height: 3.20, Info String: SW - 070, Wall Bounding Box: [(-22.32, -7.10, 0.20), (-22.13, -5.15, 3.40)], Label Type: 0
Element Type: Wall, GUID: FAA53992-2BB7-9D90-8C55-79C1B53D315C, Length: 2.20, Width: 0.14, Height: 1.10, Info String: SW - 043, Wall Bounding Box: [(-25.80, -4.78, 0.20), (-23.60, -4.64, 1.30)], Label Type: 0
Element Type: Wall, GUID: 5AED3BA4-ED71-9D6A-4EE2-34767B407EE7, Length: 4.15, Width: 0.14, Height: 3.20, Embedded Door GUID: B9ACA921-E771-B3B7-B9D5-6084F2B0E5E6, B83BEADE-B97D-2D74-51A0-27B7984CEBB5, Info String: SW - 052, Wall Bounding Box: [(-21.80, -3.97, 0.20), (-17.65, -3.83, 3.40)], Label Type: 0
Element Type: Wall, GUID: 51F6A700-D1DD-4FB4-5171-0030FB971F9F, Length: 3.85, Width: 0.14, Height: 3.20, Info String: SW - 053, Wall Bounding Box: [(-21.92, -3.85, 0.20), (-21.78, -0.00, 3.40)], Label Type: 0
Element Type: Wall, GUID: F2CA1C2A-2916-9757-F9F9-833221B0F692, Length: 3.85, Width: 0.14, Height: 3.20, Info String: SW - 060, Wall Bounding Box: [(-19.32, -3.85, 0.20), (-19.18, -0.00, 3.40)], Label Type: 0
Element Type: Wall, GUID: AECA270F-F3CB-3827-F5C6-837CA8217335, Length: 1.95, Width: 0.15, Height: 3.20, Info String: SW - 070, Wall Bounding Box: [(-20.12, -7.10, 0.20), (-19.97, -5.15, 3.40)], Label Type: 0
Element Type: Wall, GUID: 35649DC3-6CDC-ED65-3936-A0C41600411C, Length: 1.60, Width: 0.15, Height: 3.20, Embedded Door GUID: 5D015E3F-5C26-D1FF-A34C-1D6B26C9EC68, Info String: SW - 026, Wall Bounding Box: [(-17.55, -3.98, 0.20), (-15.95, -3.83, 3.40)], Label Type: 0
Element Type: Wall, GUID: 09B38937-EFBB-7080-F3F1-41F53AAF5E8C, Length: 1.20, Width: 0.15, Height: 3.20, Info String: SW - 036, Wall Bounding Box: [(-19.33, -0.00, 0.20), (-19.18, 1.20, 3.40)], Label Type: 0
Element Type: Wall, GUID: 699A28C5-8994-8B74-91B2-8CD9FE5EEBBE, Length: 1.25, Width: 0.16, Height: 3.20, Info String: SW - 026, Wall Bounding Box: [(-17.68, -6.40, 0.20), (-17.52, -5.15, 3.40)], Label Type: 0
Element Type: Wall, GUID: 92E8BAE3-DD4F-3CCF-0E00-3237AEE3E579, Length: 1.95, Width: 0.15, Height: 3.20, Info String: SW - 049, Wall Bounding Box: [(-17.90, -6.52, 0.20), (-15.95, -6.37, 3.40)], Label Type: 0
Element Type: Wall, GUID: 9E2D631A-8712-0E4E-3717-EBE88CAD3295, Length: 2.10, Width: 0.24, Height: 3.20, Embedded Door GUID: A6699562-FE2D-96A3-979F-9908A0025F6C, Info String: SW - 026, Wall Bounding Box: [(-13.60, -18.72, 0.20), (-11.50, -18.48, 3.40)], Label Type: 0
Element Type: Wall, GUID: 248B9AE0-360B-6644-2D72-B50CF3B939A4, Length: 2.10, Width: 0.25, Height: 3.20, Info String: SW - 050, Wall Bounding Box: [(-20.00, -7.32, 0.20), (-17.90, -7.07, 3.40)], Label Type: 0
Element Type: Wall, GUID: E5C896AF-FE01-C0AD-94BB-3726727D0FCC, Length: 3.07, Width: 0.30, Height: 3.20, Info String: SW - 037, Wall Bounding Box: [(-15.95, -25.88, 0.20), (-12.88, -25.58, 3.40)], Label Type: 0
Element Type: Wall, GUID: CA3D7176-EBD3-763F-7493-F81A59E21912, Length: 1.85, Width: 0.14, Height: 3.20, Info String: SW - 043, Wall Bounding Box: [(-11.50, -6.57, 0.20), (-9.65, -6.43, 3.40)], Label Type: 0
Element Type: Wall, GUID: C62B6DCC-EDC4-A3DD-3109-BB4D99477A3F, Length: 1.20, Width: 0.15, Height: 3.20, Info String: SW - 045, Wall Bounding Box: [(-17.67, -5.15, 0.20), (-17.52, -3.95, 3.40)], Label Type: 0
Element Type: Wall, GUID: D62A8A4D-5A62-1C5A-D4CD-48C5007E6C5B, Length: 0.70, Width: 0.15, Height: 3.20, Info String: SW - 026, Wall Bounding Box: [(-17.93, -7.10, 0.20), (-17.78, -6.40, 3.40)], Label Type: 0
Element Type: Wall, GUID: 6A090FE6-71D5-F9D5-8E23-57A2DBECDF0B, Length: 0.90, Width: 0.14, Height: 3.20, Info String: SW - 027, Wall Bounding Box: [(-17.32, -7.30, 0.20), (-17.18, -6.40, 3.40)], Label Type: 0
Element Type: Wall, GUID: 99878C74-BDEF-0A2D-3CDB-835268018023, Length: 2.35, Width: 0.15, Height: 3.20, Info String: SW - 031, Wall Bounding Box: [(-15.95, -4.43, 0.20), (-13.60, -4.28, 3.40)], Label Type: 0
Element Type: Wall, GUID: 9FCFCBF4-58B0-E8B0-BA32-24526994A237, Length: 1.20, Width: 0.15, Height: 3.20, Info String: SW - 036, Wall Bounding Box: [(-12.88, -27.00, 0.20), (-12.73, -25.80, 3.40)], Label Type: 0
